Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Hovercraft,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106637292/hovercraft,1.0,-1,Boulder,V3,1,10.0,37.42127,-118.43352,,V3,
French Press,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106554779/french-press,3.6,-1,Boulder,V6,1,,37.42127,-118.43352,,V6,
French Press (left var.),Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123484069/french-press-left-var,1.0,-1,Boulder,V6,1,10.0,37.42127,-118.43352,,V6,
True Love,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123694598/true-love,3.0,-1,Boulder,V7 R,1,17.0,37.42127,-118.43352,,V7,R
Press That,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123700312/press-that,1.0,-1,Boulder,V7,1,,37.42127,-118.43352,,V7,
The Flake Crack,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954448/the-flake-crack,1.0,-1,Boulder,V0,1,15.0,37.42105,-118.43344,,V0,
The Groove,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954482/the-groove,3.1,-1,Boulder,V0,1,12.0,37.42105,-118.43344,,V0,
The Arete,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954490/the-arete,2.8,-1,Boulder,V0,1,12.0,37.42105,-118.43344,,V0,
Problem C,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954474/problem-c,1.0,-1,Boulder,V3,1,12.0,37.42105,-118.43344,,V3,
Problem A,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954459/problem-a,1.0,-1,Boulder,V3+,1,12.0,37.42105,-118.43344,,V3+,
Problem B,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106954467/problem-b,2.5,-1,Boulder,V4,1,10.0,37.42105,-118.43344,,V4,
East Arete,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106554775/east-arete,3.0,-1,Boulder,V5,1,12.0,37.42105,-118.43344,,V5,
Any Which Way But Loose,Misery Cave North Entrance > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106669614/any-which-way-but-loose,2.3,-1,Boulder,V0+,1,15.0,37.41759,-118.43276,,V0+,
Oceania,Misery Cave North Entrance > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106669620/oceania,1.0,-1,Boulder,V5,1,12.0,37.41759,-118.43276,,V5,
President Bush,White House Wall > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116664985/president-bush,3.1,-1,Boulder,V0,1,15.0,37.42048,-118.43303,,V0,
Baby Tooth,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114197422/baby-tooth,2.4,-1,Boulder,V0,1,10.0,37.4217,-118.43332,,V0,
Toothless,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731651/toothless,2.4,-1,Boulder,V3,1,12.0,37.4217,-118.43332,,V3,
The Fang,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731640/the-fang,3.5,-1,Boulder,V4,1,15.0,37.4217,-118.43332,,V4,
Feeding Frenzy,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731632/feeding-frenzy,3.2,-1,Boulder,V7,1,15.0,37.4217,-118.43332,,V7,
Parrot Fashion,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739946/parrot-fashion,2.7,-1,Boulder,V0,1,15.0,37.4217,-118.43308,,V0,
Arse La Vista,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739953/arse-la-vista,1.3,-1,Boulder,V4,1,20.0,37.4217,-118.43308,,V4,
Syd Barrett,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739961/syd-barrett,1.0,-1,Boulder,V4,1,15.0,37.4217,-118.43308,,V4,
Bertie Blunt,Bertie Blunt > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731624/bertie-blunt,1.4,-1,Boulder,V0,1,10.0,37.4217,-118.43308,,V0,
Blue,Norwegian Blue Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731665/blue,2.0,-1,Boulder,V2,1,12.0,37.4217,-118.43308,,V2,
Norwegian,Norwegian Blue Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106731677/norwegian,2.5,-1,Boulder,V2,1,20.0,37.4217,-118.43308,,V2,
Flake,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739980/flake,1.5,-1,Boulder,V-easy,1,10.0,37.4217,-118.43308,,,
Mad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740001/mad-parrot,1.1,-1,Boulder,V0,1,10.0,37.4217,-118.43308,,V0,
Bad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740008/bad-parrot,1.7,-1,Boulder,V0-1,1,10.0,37.4217,-118.43308,,V0-1,
The Pat Cave Crack,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/113885052/the-pat-cave-crack,1.5,-1,Boulder,V1-,1,15.0,37.4217,-118.43308,,V1-,
Tight Arete,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740039/tight-arete,1.4,-1,Boulder,V1,1,8.0,37.4217,-118.43308,,V1,
Bob Parrot (of Maine),Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740032/bob-parrot-of-maine,2.7,-1,Boulder,V2,1,8.0,37.4217,-118.43308,,V2,
Bob Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740021/bob-parrot,2.1,-1,Boulder,V3,1,10.0,37.4217,-118.43308,,V3,
Sad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739995/sad-parrot,1.8,-1,Boulder,V3+,1,10.0,37.4217,-118.43308,,V3+,
Spike,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739986/spike,1.3,-1,Boulder,V4,1,10.0,37.4217,-118.43308,,V4,
Bob Parrot Sit,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740027/bob-parrot-sit,1.0,-1,Boulder,V6,1,12.0,37.4217,-118.43308,,V6,
Rad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106740015/rad-parrot,2.5,-1,Boulder,V7,1,20.0,37.4217,-118.43308,,V7,
Problem A,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106739973/problem-a,1.0,-1,Boulder,V0,1,12.0,37.4217,-118.43308,,V0,
Codfish,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110390774/codfish,2.0,-1,Boulder,V0,1,11.0,37.4217,-118.43308,,V0,
Tiger Lily,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110352036/tiger-lily,2.0,-1,Boulder,V1 PG13,1,15.0,37.4217,-118.43308,,V1,PG13
Designated Parking,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915403/designated-parking,1.3,-1,Boulder,V1,1,10.0,37.4228,-118.4341,,V1,
Valet Service,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915410/valet-service,1.7,-1,Boulder,V1,1,10.0,37.4228,-118.4341,,V1,
Problem C,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915423/problem-c,1.0,-1,Boulder,V4 PG13,1,15.0,37.4226,-118.4344,,V4,PG13
Frosty Scoop,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915433/frosty-scoop,2.5,-1,Boulder,V6,1,10.0,37.4226,-118.4344,,V6,
Nautilus,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123657570/nautilus,2.0,-1,Boulder,V6,1,15.0,37.4226,-118.4344,,V6,
The Qualm,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123828551/the-qualm,3.0,-1,Boulder,V6,1,16.0,37.4226,-118.4344,,V6,
Problem B,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915438/problem-b,2.0,-1,Boulder,V7,1,10.0,37.4226,-118.4344,,V7,
Mr Frosty,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106095536/mr-frosty,2.8,-1,Boulder,V8-,1,8.0,37.4226,-118.4344,,V8-,
Greg the Butcher,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123828701/greg-the-butcher,2.0,-1,Boulder,V8,1,,37.4226,-118.4344,,V8,
Redoubt,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123828531/redoubt,2.0,-1,Boulder,V12,1,13.0,37.4226,-118.4344,,V12,
Professional Widow,Tim's Highball Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106095529/professional-widow,3.9,-1,Boulder,V4,1,18.0,37.4221,-118.4346,,V4,
Problem A,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915464/problem-a,1.0,-1,Boulder,V1,1,10.0,37.4226,-118.4346,,V1,
White Men Can't Jump,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915474/white-men-cant-jump,2.7,-1,Boulder,V3,1,8.0,37.4226,-118.4346,,V3,
Slunk Left,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114115528/slunk-left,2.3,-1,Boulder,V5+,1,9.0,37.4226,-118.4346,,V5+,
Slunk,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068491/slunk,3.7,-1,Boulder,V9,1,,37.4226,-118.4346,,V9,
"Whiskey, Beer and Spliff Hits for Breakfast",Rim Job Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915496/whiskey-beer-and-spliff-hits-for-breakfast,3.5,-1,Boulder,V4,1,12.0,37.4228,-118.4343,,V4,
Give Me A Rim Job,Rim Job Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106095542/give-me-a-rim-job,3.0,-1,Boulder,V6,1,12.0,37.4228,-118.4343,,V6,
Unknown,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915515/unknown,1.3,-1,Boulder,V2,1,8.0,37.4228,-118.4343,,V2,
Psycho Billy's Cadillac,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116578658/psycho-billys-cadillac,3.4,-1,Boulder,V2+,1,8.0,37.4228,-118.4343,,V2+,
Problem B,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915540/problem-b,1.0,-1,Boulder,V0,1,10.0,37.4227,-118.4345,,V0,
Beyond Beano,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915534/beyond-beano,1.5,-1,Boulder,V1,1,10.0,37.4227,-118.4345,,V1,
Problem A,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106915528/problem-a,1.7,-1,Boulder,V2,1,10.0,37.4227,-118.4345,,V2,
Boneless Herring,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107018119/boneless-herring,2.5,-1,Boulder,V0,1,18.0,37.41982,-118.43412,,V0,
Kipper Snapper,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118327696/kipper-snapper,1.3,-1,Boulder,V1,1,20.0,37.41982,-118.43412,,V1,
Fish Sticks,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107018135/fish-sticks,2.3,-1,Boulder,V2,1,20.0,37.41982,-118.43412,,V2,
The Space Suit,Space Suit Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107018161/the-space-suit,2.8,-1,Boulder,V3,1,15.0,37.41934,-118.43437,,V3,
Kung-Fu Grip Left,Kung-Fu Grip Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107018182/kung-fu-grip-left,2.6,-1,Boulder,V3,1,15.0,37.41934,-118.43437,,V3,
Big Slab,Big Slab Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107018215/big-slab,3.0,-1,Boulder,V0-1 R,1,20.0,37.41934,-118.43437,,V0-1,R
Maximum Relaxum,Cow Skull Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107091533/maximum-relaxum,2.5,-1,Boulder,V3 R,1,15.0,37.4202,-118.43406,,V3,R
Cow Skull,Cow Skull Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108819564/cow-skull,2.9,-1,Boulder,V5,1,,37.4202,-118.43406,,V5,
Mad Cow,Cow Skull Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120292697/mad-cow,2.8,-1,Boulder,V11,1,,37.4202,-118.43406,,V11,
Kipper Snapper,Big Kipper Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107566452/kipper-snapper,2.7,-1,Boulder,V1,1,,37.4198,-118.4341,,V1,
The Sardine Can’t,Big Kipper Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125760660/the-sardine-cant,2.7,-1,Boulder,V1,1,20.0,37.4198,-118.4341,,V1,
Salmon,Big Kipper Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125760617/salmon,2.0,-1,Boulder,V4,1,15.0,37.4198,-118.4341,,V4,
